Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
30-Nov-2020;14:26:11;default       ;95111     ;DIP_3;0.55;min;173.580;umol/l;humid;22.553;deg;254119;uV;25.381;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253596;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;5.026;
30-Nov-2020;14:26:12;default       ;95111     ;DIP_3;0.57;min;173.516;umol/l;humid;22.557;deg;254173;uV;25.382;°C;1018.230;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253585;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.998;
30-Nov-2020;14:26:13;default       ;95111     ;DIP_3;0.58;min;173.460;umol/l;humid;22.562;deg;254203;uV;25.379;°C;1018.150;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253581;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:26:14;default       ;95111     ;DIP_3;0.60;min;173.346;umol/l;humid;22.562;deg;254200;uV;25.402;°C;1018.220;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253581;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.997;
30-Nov-2020;14:26:15;default       ;95111     ;DIP_3;0.62;min;173.361;umol/l;humid;22.563;deg;253831;uV;25.396;°C;1018.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253575;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.998;
30-Nov-2020;14:26:16;default       ;95111     ;DIP_3;0.63;min;173.287;umol/l;humid;22.565;deg;250549;uV;25.405;°C;1018.290;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253568;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:26:17;default       ;95111     ;DIP_3;0.65;min;173.198;umol/l;humid;22.569;deg;251961;uV;25.411;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253559;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:26:18;default       ;95111     ;DIP_3;0.67;min;173.237;umol/l;humid;22.571;deg;254102;uV;25.398;°C;1018.280;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253560;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.998;
30-Nov-2020;14:26:19;default       ;95111     ;DIP_3;0.68;min;173.298;umol/l;humid;22.571;deg;253969;uV;25.386;°C;1018.260;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253563;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.999;
30-Nov-2020;14:26:20;default       ;95111     ;DIP_3;0.70;min;173.199;umol/l;humid;22.573;deg;253949;uV;25.400;°C;1018.270;mbar;35.0;pmil;0;55.170;deg;20.000;°C;100.000;%a.s.;21.450;deg;20.000;°C;976;mbar;0.8520;-0.02617;0.000350;0.00000;0.000000;10.29;humid;36;50.000;253546;SAAF0004000086;     p1.3.0.7 ;PSt7-10;151201-1;201130;112301;1;4.998;
